gene_name	uniprot	is_complex	protein_name	complex_name	id_cp_interaction	Bcell	HighPseudotime_tumour	LowPseudotime_tumour	MidPseudotime_tumour	Myeloid	Stromal	Tcell
ITGA11	Q9UKX5	True	ITA11_HUMAN	a11b1 complex	CPI-SC04085F9F9	0.002	0.002	0.037	0.0	0.0	1.217	0.0
ITGA11	Q9UKX5	True	ITA11_HUMAN	a11b1 complex	CPI-SC0A54B5323	0.002	0.002	0.037	0.0	0.0	1.217	0.0
ITGA11	Q9UKX5	True	ITA11_HUMAN	a11b1 complex	CPI-SC0ECFACED2	0.002	0.002	0.037	0.0	0.0	1.217	0.0
ITGA11	Q9UKX5	True	ITA11_HUMAN	a11b1 complex	CPI-SC0CA323AE3	0.002	0.002	0.037	0.0	0.0	1.217	0.0
ITGA11	Q9UKX5	True	ITA11_HUMAN	a11b1 complex	CPI-SC0CBC30AB7	0.002	0.002	0.037	0.0	0.0	1.217	0.0
ITGA11	Q9UKX5	True	ITA11_HUMAN	a11b1 complex	CPI-SC0092846B0	0.002	0.002	0.037	0.0	0.0	1.217	0.0
ITGA11	Q9UKX5	True	ITA11_HUMAN	a11b1 complex	CPI-SC08AF9CA91	0.002	0.002	0.037	0.0	0.0	1.217	0.0
ITGA11	Q9UKX5	True	ITA11_HUMAN	a11b1 complex	CPI-SC07E958BDE	0.002	0.002	0.037	0.0	0.0	1.217	0.0
ITGA11	Q9UKX5	True	ITA11_HUMAN	a11b1 complex	CPI-SC08CC68F11	0.002	0.002	0.037	0.0	0.0	1.217	0.0
ITGA11	Q9UKX5	True	ITA11_HUMAN	a11b1 complex	CPI-SC0CE433AB8	0.002	0.002	0.037	0.0	0.0	1.217	0.0
ITGA11	Q9UKX5	True	ITA11_HUMAN	a11b1 complex	CPI-SC03BFF1D95	0.002	0.002	0.037	0.0	0.0	1.217	0.0
ITGA11	Q9UKX5	True	ITA11_HUMAN	a11b1 complex	CPI-SC03ADD2063	0.002	0.002	0.037	0.0	0.0	1.217	0.0
ITGA11	Q9UKX5	True	ITA11_HUMAN	a11b1 complex	CPI-SC0082A7233	0.002	0.002	0.037	0.0	0.0	1.217	0.0
ITGA11	Q9UKX5	True	ITA11_HUMAN	a11b1 complex	CPI-SC0674C647E	0.002	0.002	0.037	0.0	0.0	1.217	0.0
ITGA11	Q9UKX5	True	ITA11_HUMAN	a11b1 complex	CPI-SC03D71E025	0.002	0.002	0.037	0.0	0.0	1.217	0.0
ITGA11	Q9UKX5	True	ITA11_HUMAN	a11b1 complex	CPI-SC0DF986F22	0.002	0.002	0.037	0.0	0.0	1.217	0.0
ITGA11	Q9UKX5	True	ITA11_HUMAN	a11b1 complex	CPI-SC060984F83	0.002	0.002	0.037	0.0	0.0	1.217	0.0
ITGA11	Q9UKX5	True	ITA11_HUMAN	a11b1 complex	CPI-SC0014D5A6E	0.002	0.002	0.037	0.0	0.0	1.217	0.0
ITGA11	Q9UKX5	True	ITA11_HUMAN	a11b1 complex	CPI-SC0B066E03C	0.002	0.002	0.037	0.0	0.0	1.217	0.0
ITGA11	Q9UKX5	True	ITA11_HUMAN	a11b1 complex	CPI-SC0B4BD965C	0.002	0.002	0.037	0.0	0.0	1.217	0.0
ITGA11	Q9UKX5	True	ITA11_HUMAN	a11b1 complex	CPI-SC0247E9ADB	0.002	0.002	0.037	0.0	0.0	1.217	0.0
ITGA11	Q9UKX5	True	ITA11_HUMAN	a11b1 complex	CPI-SC0035F0B0F	0.002	0.002	0.037	0.0	0.0	1.217	0.0
ITGA11	Q9UKX5	True	ITA11_HUMAN	a11b1 complex	CPI-SC06ACCFA52	0.002	0.002	0.037	0.0	0.0	1.217	0.0
ITGA11	Q9UKX5	True	ITA11_HUMAN	a11b1 complex	CPI-SC069F9E62C	0.002	0.002	0.037	0.0	0.0	1.217	0.0
ITGA11	Q9UKX5	True	ITA11_HUMAN	a11b1 complex	CPI-SC0D2BDC009	0.002	0.002	0.037	0.0	0.0	1.217	0.0
ITGA11	Q9UKX5	True	ITA11_HUMAN	a11b1 complex	CPI-SC05F111D21	0.002	0.002	0.037	0.0	0.0	1.217	0.0
ITGA11	Q9UKX5	True	ITA11_HUMAN	a11b1 complex	CPI-SC0BCD683D4	0.002	0.002	0.037	0.0	0.0	1.217	0.0
ITGA11	Q9UKX5	True	ITA11_HUMAN	a11b1 complex	CPI-SC041215790	0.002	0.002	0.037	0.0	0.0	1.217	0.0
ITGA11	Q9UKX5	True	ITA11_HUMAN	a11b1 complex	CPI-SC037C3901A	0.002	0.002	0.037	0.0	0.0	1.217	0.0
ITGA11	Q9UKX5	True	ITA11_HUMAN	a11b1 complex	CPI-SC05B2AA866	0.002	0.002	0.037	0.0	0.0	1.217	0.0
ITGA11	Q9UKX5	True	ITA11_HUMAN	a11b1 complex	CPI-SC051B1E9C4	0.002	0.002	0.037	0.0	0.0	1.217	0.0
ITGA11	Q9UKX5	True	ITA11_HUMAN	a11b1 complex	CPI-SC0247375A7	0.002	0.002	0.037	0.0	0.0	1.217	0.0
ITGA1	P56199	True	ITA1_HUMAN	a1b1 complex	CPI-SC0B808E56A	0.002	0.057	0.024	0.209	0.188	0.788	0.543
ITGA1	P56199	True	ITA1_HUMAN	a1b1 complex	CPI-SC089D4762F	0.002	0.057	0.024	0.209	0.188	0.788	0.543
ITGA1	P56199	True	ITA1_HUMAN	a1b1 complex	CPI-SC0F73E9099	0.002	0.057	0.024	0.209	0.188	0.788	0.543
ITGA1	P56199	True	ITA1_HUMAN	a1b1 complex	CPI-SC016235D3A	0.002	0.057	0.024	0.209	0.188	0.788	0.543
ITGA1	P56199	True	ITA1_HUMAN	a1b1 complex	CPI-SC0BC63F8C0	0.002	0.057	0.024	0.209	0.188	0.788	0.543
ITGA1	P56199	True	ITA1_HUMAN	a1b1 complex	CPI-SC0672FBD31	0.002	0.057	0.024	0.209	0.188	0.788	0.543
ITGA1	P56199	True	ITA1_HUMAN	a1b1 complex	CPI-SC0545E2502	0.002	0.057	0.024	0.209	0.188	0.788	0.543
ITGA1	P56199	True	ITA1_HUMAN	a1b1 complex	CPI-SC006E22794	0.002	0.057	0.024	0.209	0.188	0.788	0.543
ITGA1	P56199	True	ITA1_HUMAN	a1b1 complex	CPI-SC0458F68A5	0.002	0.057	0.024	0.209	0.188	0.788	0.543
ITGA1	P56199	True	ITA1_HUMAN	a1b1 complex	CPI-SC06E5E0C83	0.002	0.057	0.024	0.209	0.188	0.788	0.543
ITGA1	P56199	True	ITA1_HUMAN	a1b1 complex	CPI-SC09FDA4F45	0.002	0.057	0.024	0.209	0.188	0.788	0.543
ITGA1	P56199	True	ITA1_HUMAN	a1b1 complex	CPI-SC0F4BC2909	0.002	0.057	0.024	0.209	0.188	0.788	0.543
ITGA1	P56199	True	ITA1_HUMAN	a1b1 complex	CPI-SC02AE206BE	0.002	0.057	0.024	0.209	0.188	0.788	0.543
ITGA1	P56199	True	ITA1_HUMAN	a1b1 complex	CPI-SC0A8E69BC5	0.002	0.057	0.024	0.209	0.188	0.788	0.543
ITGA1	P56199	True	ITA1_HUMAN	a1b1 complex	CPI-SC05B6D413B	0.002	0.057	0.024	0.209	0.188	0.788	0.543
ITGA1	P56199	True	ITA1_HUMAN	a1b1 complex	CPI-SC05992FDC8	0.002	0.057	0.024	0.209	0.188	0.788	0.543
ITGA1	P56199	True	ITA1_HUMAN	a1b1 complex	CPI-SC069F95780	0.002	0.057	0.024	0.209	0.188	0.788	0.543
ITGA1	P56199	True	ITA1_HUMAN	a1b1 complex	CPI-SC0DAD29856	0.002	0.057	0.024	0.209	0.188	0.788	0.543
ITGA1	P56199	True	ITA1_HUMAN	a1b1 complex	CPI-SC02F06FF62	0.002	0.057	0.024	0.209	0.188	0.788	0.543
ITGA1	P56199	True	ITA1_HUMAN	a1b1 complex	CPI-SC0EC572716	0.002	0.057	0.024	0.209	0.188	0.788	0.543
ITGA1	P56199	True	ITA1_HUMAN	a1b1 complex	CPI-SC0F8D27FBC	0.002	0.057	0.024	0.209	0.188	0.788	0.543
ITGA1	P56199	True	ITA1_HUMAN	a1b1 complex	CPI-SC0EA3FC100	0.002	0.057	0.024	0.209	0.188	0.788	0.543
ITGA1	P56199	True	ITA1_HUMAN	a1b1 complex	CPI-SC091173D82	0.002	0.057	0.024	0.209	0.188	0.788	0.543
ITGA1	P56199	True	ITA1_HUMAN	a1b1 complex	CPI-SC07FB88720	0.002	0.057	0.024	0.209	0.188	0.788	0.543
ITGA1	P56199	True	ITA1_HUMAN	a1b1 complex	CPI-SC035953E6B	0.002	0.057	0.024	0.209	0.188	0.788	0.543
ITGA1	P56199	True	ITA1_HUMAN	a1b1 complex	CPI-SC01115AAD1	0.002	0.057	0.024	0.209	0.188	0.788	0.543
ITGA1	P56199	True	ITA1_HUMAN	a1b1 complex	CPI-SC0BD4C290F	0.002	0.057	0.024	0.209	0.188	0.788	0.543
ITGA1	P56199	True	ITA1_HUMAN	a1b1 complex	CPI-SC053BBE2B1	0.002	0.057	0.024	0.209	0.188	0.788	0.543
ITGA1	P56199	True	ITA1_HUMAN	a1b1 complex	CPI-SC0DA5EFA18	0.002	0.057	0.024	0.209	0.188	0.788	0.543
ITGA1	P56199	True	ITA1_HUMAN	a1b1 complex	CPI-SC0F778DC8E	0.002	0.057	0.024	0.209	0.188	0.788	0.543
ITGA1	P56199	True	ITA1_HUMAN	a1b1 complex	CPI-SC0F590482E	0.002	0.057	0.024	0.209	0.188	0.788	0.543
ITGA1	P56199	True	ITA1_HUMAN	a1b1 complex	CPI-SC0BA41B0D3	0.002	0.057	0.024	0.209	0.188	0.788	0.543
ITGA1	P56199	True	ITA1_HUMAN	a1b1 complex	CPI-SC090DB3159	0.002	0.057	0.024	0.209	0.188	0.788	0.543
ITGA1	P56199	True	ITA1_HUMAN	a1b1 complex	CPI-SC0FF018913	0.002	0.057	0.024	0.209	0.188	0.788	0.543
ITGA1	P56199	True	ITA1_HUMAN	a1b1 complex	CPI-SC08BF895FC	0.002	0.057	0.024	0.209	0.188	0.788	0.543
ITGA1	P56199	True	ITA1_HUMAN	a1b1 complex	CPI-SC0D7F33CFB	0.002	0.057	0.024	0.209	0.188	0.788	0.543
ITGA1	P56199	True	ITA1_HUMAN	a1b1 complex	CPI-SC040B3EFBC	0.002	0.057	0.024	0.209	0.188	0.788	0.543
ITGA1	P56199	True	ITA1_HUMAN	a1b1 complex	CPI-SC0EACF2D60	0.002	0.057	0.024	0.209	0.188	0.788	0.543
ITGA1	P56199	True	ITA1_HUMAN	a1b1 complex	CPI-SC09C06C70F	0.002	0.057	0.024	0.209	0.188	0.788	0.543
ITGA1	P56199	True	ITA1_HUMAN	a1b1 complex	CPI-SC004A436C5	0.002	0.057	0.024	0.209	0.188	0.788	0.543
ITGA1	P56199	True	ITA1_HUMAN	a1b1 complex	CPI-SC00BE2EEE3	0.002	0.057	0.024	0.209	0.188	0.788	0.543
ITGA1	P56199	True	ITA1_HUMAN	a1b1 complex	CPI-SC08AA91C84	0.002	0.057	0.024	0.209	0.188	0.788	0.543
ITGA1	P56199	True	ITA1_HUMAN	a1b1 complex	CPI-SC0EAF80261	0.002	0.057	0.024	0.209	0.188	0.788	0.543
ITGA2B	P08514	True	ITA2B_HUMAN	a2Bb3 complex	CPI-SC08B6B74FB	0.0	0.0	0.023	0.001	0.0	0.0	0.0
ITGA2B	P08514	True	ITA2B_HUMAN	a2Bb3 complex	CPI-SC0BAB29E69	0.0	0.0	0.023	0.001	0.0	0.0	0.0
ITGA2B	P08514	True	ITA2B_HUMAN	a2Bb3 complex	CPI-SC04FDBA606	0.0	0.0	0.023	0.001	0.0	0.0	0.0
ITGA2B	P08514	True	ITA2B_HUMAN	a2Bb3 complex	CPI-SC08067D831	0.0	0.0	0.023	0.001	0.0	0.0	0.0
ITGA2B	P08514	True	ITA2B_HUMAN	a2Bb3 complex	CPI-SC0200AC9E3	0.0	0.0	0.023	0.001	0.0	0.0	0.0
ITGA2B	P08514	True	ITA2B_HUMAN	a2Bb3 complex	CPI-SC0974B60B7	0.0	0.0	0.023	0.001	0.0	0.0	0.0
ITGB3	P05106	True	ITB3_HUMAN	a2Bb3 complex	CPI-SC08B6B74FB	0.0	0.0	0.023	0.001	0.0	0.0	0.0
ITGB3	P05106	True	ITB3_HUMAN	a2Bb3 complex	CPI-SC0BAB29E69	0.0	0.0	0.023	0.001	0.0	0.0	0.0
ITGB3	P05106	True	ITB3_HUMAN	a2Bb3 complex	CPI-SC04FDBA606	0.0	0.0	0.023	0.001	0.0	0.0	0.0
ITGB3	P05106	True	ITB3_HUMAN	a2Bb3 complex	CPI-SC08067D831	0.0	0.0	0.023	0.001	0.0	0.0	0.0
ITGB3	P05106	True	ITB3_HUMAN	a2Bb3 complex	CPI-SC0200AC9E3	0.0	0.0	0.023	0.001	0.0	0.0	0.0
ITGB3	P05106	True	ITB3_HUMAN	a2Bb3 complex	CPI-SC0974B60B7	0.0	0.0	0.023	0.001	0.0	0.0	0.0
ITGB3	P05106	True	ITB3_HUMAN	aVb3 complex	CPI-SC090855C8E	0.009	0.0	0.023	0.001	0.0	0.0	0.0
ITGB3	P05106	True	ITB3_HUMAN	aVb3 complex	CPI-SC0B9199C7F	0.009	0.0	0.023	0.001	0.0	0.0	0.0
ITGB3	P05106	True	ITB3_HUMAN	aVb3 complex	CPI-SC0EC380922	0.009	0.0	0.023	0.001	0.0	0.0	0.0
ITGB3	P05106	True	ITB3_HUMAN	aVb3 complex	CPI-SC0530C27A8	0.009	0.0	0.023	0.001	0.0	0.0	0.0
ITGB3	P05106	True	ITB3_HUMAN	aVb3 complex	CPI-SC0755598EE	0.009	0.0	0.023	0.001	0.0	0.0	0.0
ITGB3	P05106	True	ITB3_HUMAN	aVb3 complex	CPI-SC044E3F9B6	0.009	0.0	0.023	0.001	0.0	0.0	0.0
ITGB3	P05106	True	ITB3_HUMAN	aVb3 complex	CPI-SC0988E0218	0.009	0.0	0.023	0.001	0.0	0.0	0.0
ITGB3	P05106	True	ITB3_HUMAN	aVb3 complex	CPI-SC0E2D0DC4B	0.009	0.0	0.023	0.001	0.0	0.0	0.0
ITGB3	P05106	True	ITB3_HUMAN	aVb3 complex	CPI-SC00756BB93	0.009	0.0	0.023	0.001	0.0	0.0	0.0
ITGB3	P05106	True	ITB3_HUMAN	aVb3 complex	CPI-SC0E1037D03	0.009	0.0	0.023	0.001	0.0	0.0	0.0
ITGB3	P05106	True	ITB3_HUMAN	aVb3 complex	CPI-SC05A209BEC	0.009	0.0	0.023	0.001	0.0	0.0	0.0
ITGB3	P05106	True	ITB3_HUMAN	aVb3 complex	CPI-SC02E74AFA5	0.009	0.0	0.023	0.001	0.0	0.0	0.0
ITGB3	P05106	True	ITB3_HUMAN	aVb3 complex	CPI-SC0A58E6695	0.009	0.0	0.023	0.001	0.0	0.0	0.0
ITGB3	P05106	True	ITB3_HUMAN	aVb3 complex	CPI-SC06525B099	0.009	0.0	0.023	0.001	0.0	0.0	0.0
ITGB3	P05106	True	ITB3_HUMAN	aVb3 complex	CPI-SC095A2C115	0.009	0.0	0.023	0.001	0.0	0.0	0.0
ITGB3	P05106	True	ITB3_HUMAN	aVb3 complex	CPI-SC0EFCE145F	0.009	0.0	0.023	0.001	0.0	0.0	0.0
ITGA2	P17301	True	ITA2_HUMAN	a2b1 complex	CPI-SC05D87F723	0.007	1.202	1.535	1.745	0.009	0.847	0.199
ITGA2	P17301	True	ITA2_HUMAN	a2b1 complex	CPI-SC0606C6896	0.007	1.202	1.535	1.745	0.009	0.847	0.199
ITGA2	P17301	True	ITA2_HUMAN	a2b1 complex	CPI-SC01EA4FF6B	0.007	1.202	1.535	1.745	0.009	0.847	0.199
ITGA2	P17301	True	ITA2_HUMAN	a2b1 complex	CPI-SC036D78A43	0.007	1.202	1.535	1.745	0.009	0.847	0.199
ITGA2	P17301	True	ITA2_HUMAN	a2b1 complex	CPI-SC054484F7B	0.007	1.202	1.535	1.745	0.009	0.847	0.199
ITGA2	P17301	True	ITA2_HUMAN	a2b1 complex	CPI-SC02392F4AF	0.007	1.202	1.535	1.745	0.009	0.847	0.199
ITGA2	P17301	True	ITA2_HUMAN	a2b1 complex	CPI-SC01FFC9392	0.007	1.202	1.535	1.745	0.009	0.847	0.199
ITGA2	P17301	True	ITA2_HUMAN	a2b1 complex	CPI-SC0CA7B34A5	0.007	1.202	1.535	1.745	0.009	0.847	0.199
ITGA2	P17301	True	ITA2_HUMAN	a2b1 complex	CPI-SC05CCF815E	0.007	1.202	1.535	1.745	0.009	0.847	0.199
ITGA2	P17301	True	ITA2_HUMAN	a2b1 complex	CPI-SC07222A428	0.007	1.202	1.535	1.745	0.009	0.847	0.199
ITGA2	P17301	True	ITA2_HUMAN	a2b1 complex	CPI-SC0FBFA176B	0.007	1.202	1.535	1.745	0.009	0.847	0.199
ITGA2	P17301	True	ITA2_HUMAN	a2b1 complex	CPI-SC08D8A859F	0.007	1.202	1.535	1.745	0.009	0.847	0.199
ITGA2	P17301	True	ITA2_HUMAN	a2b1 complex	CPI-SC0814068D9	0.007	1.202	1.535	1.745	0.009	0.847	0.199
ITGA2	P17301	True	ITA2_HUMAN	a2b1 complex	CPI-SC0D870AE49	0.007	1.202	1.535	1.745	0.009	0.847	0.199
ITGA2	P17301	True	ITA2_HUMAN	a2b1 complex	CPI-SC0E4E54E13	0.007	1.202	1.535	1.745	0.009	0.847	0.199
ITGA2	P17301	True	ITA2_HUMAN	a2b1 complex	CPI-SC08F797F90	0.007	1.202	1.535	1.745	0.009	0.847	0.199
ITGA2	P17301	True	ITA2_HUMAN	a2b1 complex	CPI-SC035134F18	0.007	1.202	1.535	1.745	0.009	0.847	0.199
ITGA2	P17301	True	ITA2_HUMAN	a2b1 complex	CPI-SC04B354AE3	0.007	1.202	1.535	1.745	0.009	0.847	0.199
ITGA2	P17301	True	ITA2_HUMAN	a2b1 complex	CPI-SC0FC645961	0.007	1.202	1.535	1.745	0.009	0.847	0.199
ITGA2	P17301	True	ITA2_HUMAN	a2b1 complex	CPI-SC058845C44	0.007	1.202	1.535	1.745	0.009	0.847	0.199
ITGA2	P17301	True	ITA2_HUMAN	a2b1 complex	CPI-SC09C0B5D08	0.007	1.202	1.535	1.745	0.009	0.847	0.199
ITGA2	P17301	True	ITA2_HUMAN	a2b1 complex	CPI-SC039D075C6	0.007	1.202	1.535	1.745	0.009	0.847	0.199
ITGA2	P17301	True	ITA2_HUMAN	a2b1 complex	CPI-SC04B0064C4	0.007	1.202	1.535	1.745	0.009	0.847	0.199
ITGA2	P17301	True	ITA2_HUMAN	a2b1 complex	CPI-SC03DD752AB	0.007	1.202	1.535	1.745	0.009	0.847	0.199
ITGA2	P17301	True	ITA2_HUMAN	a2b1 complex	CPI-SC052A417CB	0.007	1.202	1.535	1.745	0.009	0.847	0.199
ITGA2	P17301	True	ITA2_HUMAN	a2b1 complex	CPI-SC08A98E7D4	0.007	1.202	1.535	1.745	0.009	0.847	0.199
ITGA2	P17301	True	ITA2_HUMAN	a2b1 complex	CPI-SC03C093767	0.007	1.202	1.535	1.745	0.009	0.847	0.199
ITGA2	P17301	True	ITA2_HUMAN	a2b1 complex	CPI-SC0E0C50FCA	0.007	1.202	1.535	1.745	0.009	0.847	0.199
ITGA2	P17301	True	ITA2_HUMAN	a2b1 complex	CPI-SC01E9FAC20	0.007	1.202	1.535	1.745	0.009	0.847	0.199
ITGA2	P17301	True	ITA2_HUMAN	a2b1 complex	CPI-SC061137A41	0.007	1.202	1.535	1.745	0.009	0.847	0.199
ITGA2	P17301	True	ITA2_HUMAN	a2b1 complex	CPI-SC01F1F24AA	0.007	1.202	1.535	1.745	0.009	0.847	0.199
ITGA2	P17301	True	ITA2_HUMAN	a2b1 complex	CPI-SC08226CD3B	0.007	1.202	1.535	1.745	0.009	0.847	0.199
ITGA2	P17301	True	ITA2_HUMAN	a2b1 complex	CPI-SC0ADD7BEF0	0.007	1.202	1.535	1.745	0.009	0.847	0.199
ITGA2	P17301	True	ITA2_HUMAN	a2b1 complex	CPI-SC0EB600CAC	0.007	1.202	1.535	1.745	0.009	0.847	0.199
ITGA2	P17301	True	ITA2_HUMAN	a2b1 complex	CPI-SC083EDDA21	0.007	1.202	1.535	1.745	0.009	0.847	0.199
ITGA2	P17301	True	ITA2_HUMAN	a2b1 complex	CPI-SC0CCF30377	0.007	1.202	1.535	1.745	0.009	0.847	0.199
ITGA2	P17301	True	ITA2_HUMAN	a2b1 complex	CPI-SC0CE6F5084	0.007	1.202	1.535	1.745	0.009	0.847	0.199
ITGA2	P17301	True	ITA2_HUMAN	a2b1 complex	CPI-SC09DE07794	0.007	1.202	1.535	1.745	0.009	0.847	0.199
ITGA2	P17301	True	ITA2_HUMAN	a2b1 complex	CPI-SC0AD6D8724	0.007	1.202	1.535	1.745	0.009	0.847	0.199
ITGA2	P17301	True	ITA2_HUMAN	a2b1 complex	CPI-SC040C26CBD	0.007	1.202	1.535	1.745	0.009	0.847	0.199
ITGA2	P17301	True	ITA2_HUMAN	a2b1 complex	CPI-SC0F300DE24	0.007	1.202	1.535	1.745	0.009	0.847	0.199
ITGA2	P17301	True	ITA2_HUMAN	a2b1 complex	CPI-SC00064A9CE	0.007	1.202	1.535	1.745	0.009	0.847	0.199
ITGA2	P17301	True	ITA2_HUMAN	a2b1 complex	CPI-SC06873D10F	0.007	1.202	1.535	1.745	0.009	0.847	0.199
ITGA2	P17301	True	ITA2_HUMAN	a2b1 complex	CPI-SC0E3784FFB	0.007	1.202	1.535	1.745	0.009	0.847	0.199
ITGA2	P17301	True	ITA2_HUMAN	a2b1 complex	CPI-SC0D9B795CC	0.007	1.202	1.535	1.745	0.009	0.847	0.199
ITGA3	P26006	True	ITA3_HUMAN	a3b1 complex	CPI-SC04F2478E9	0.0	0.452	0.579	0.665	0.128	0.476	0.057
ITGA3	P26006	True	ITA3_HUMAN	a3b1 complex	CPI-SC02BFEEC8A	0.0	0.452	0.579	0.665	0.128	0.476	0.057
ITGA3	P26006	True	ITA3_HUMAN	a3b1 complex	CPI-SC0ED0520DD	0.0	0.452	0.579	0.665	0.128	0.476	0.057
ITGA3	P26006	True	ITA3_HUMAN	a3b1 complex	CPI-SC09938698A	0.0	0.452	0.579	0.665	0.128	0.476	0.057
ITGA4	P13612	True	ITA4_HUMAN	a4b1 complex	CPI-SC06364D669	1.511	0.385	0.056	0.196	1.767	0.02	2.427
ITGA4	P13612	True	ITA4_HUMAN	a4b1 complex	CPI-SC07BE7830D	1.511	0.385	0.056	0.196	1.767	0.02	2.427
ITGA4	P13612	True	ITA4_HUMAN	a4b1 complex	CPI-SC0BC542ACC	1.511	0.385	0.056	0.196	1.767	0.02	2.427
ITGA4	P13612	True	ITA4_HUMAN	a4b1 complex	CPI-SC0E9C058EB	1.511	0.385	0.056	0.196	1.767	0.02	2.427
ITGA4	P13612	True	ITA4_HUMAN	a4b1 complex	CPI-SC01833C7FC	1.511	0.385	0.056	0.196	1.767	0.02	2.427
ITGA4	P13612	True	ITA4_HUMAN	a4b1 complex	CPI-SC0A9EB628A	1.511	0.385	0.056	0.196	1.767	0.02	2.427
ITGA4	P13612	True	ITA4_HUMAN	a4b1 complex	CPI-SC070D5A96F	1.511	0.385	0.056	0.196	1.767	0.02	2.427
ITGA4	P13612	True	ITA4_HUMAN	a4b7 complex	CPI-SC0B4D7E0FF	1.115	0.385	0.044	0.196	1.137	0.02	0.926
ITGA4	P13612	True	ITA4_HUMAN	a4b7 complex	CPI-SC08E97F7CA	1.115	0.385	0.044	0.196	1.137	0.02	0.926
ITGA4	P13612	True	ITA4_HUMAN	a4b7 complex	CPI-SC098B43B5A	1.115	0.385	0.044	0.196	1.137	0.02	0.926
ITGB7	P26010	True	ITB7_HUMAN	a4b7 complex	CPI-SC0B4D7E0FF	1.115	0.385	0.044	0.196	1.137	0.02	0.926
ITGB7	P26010	True	ITB7_HUMAN	a4b7 complex	CPI-SC08E97F7CA	1.115	0.385	0.044	0.196	1.137	0.02	0.926
ITGB7	P26010	True	ITB7_HUMAN	a4b7 complex	CPI-SC098B43B5A	1.115	0.385	0.044	0.196	1.137	0.02	0.926
ITGB7	P26010	True	ITB7_HUMAN	aEb7 complex	CPI-SC007890A1C	1.115	0.494	0.044	0.231	0.999	0.492	0.926
ITGA5	P08648	True	ITA5_HUMAN	a5b1 complex	CPI-SC08B2AD7C6	0.212	0.733	0.173	0.602	1.901	1.776	1.057
ITGA5	P08648	True	ITA5_HUMAN	a5b1 complex	CPI-SC0C8B4C056	0.212	0.733	0.173	0.602	1.901	1.776	1.057
ITGA5	P08648	True	ITA5_HUMAN	a5b1 complex	CPI-SC0592EC3D0	0.212	0.733	0.173	0.602	1.901	1.776	1.057
ITGA5	P08648	True	ITA5_HUMAN	a5b1 complex	CPI-SC062C5C6C2	0.212	0.733	0.173	0.602	1.901	1.776	1.057
ITGA5	P08648	True	ITA5_HUMAN	a5b1 complex	CPI-SC058F72F90	0.212	0.733	0.173	0.602	1.901	1.776	1.057
ITGA6	P23229	True	ITA6_HUMAN	a6b1 complex	CPI-SC0EEF3A379	0.062	1.613	0.984	1.665	0.094	0.491	0.199
ITGA6	P23229	True	ITA6_HUMAN	a6b4 complex	CPI-SC0E5218AA4	0.062	1.254	0.417	0.948	0.094	0.0	0.073
ITGA6	P23229	True	ITA6_HUMAN	a6b4 complex	CPI-SC0A68C5F13	0.062	1.254	0.417	0.948	0.094	0.0	0.073
ITGB4	P16144	True	ITB4_HUMAN	a6b4 complex	CPI-SC0E5218AA4	0.062	1.254	0.417	0.948	0.094	0.0	0.073
ITGB4	P16144	True	ITB4_HUMAN	a6b4 complex	CPI-SC0A68C5F13	0.062	1.254	0.417	0.948	0.094	0.0	0.073
ITGA7	Q13683	True	ITA7_HUMAN	a7b1 complex	CPI-SC0A2FE9693	0.0	0.131	0.035	0.004	0.014	0.03	0.0
ITGA8	P53708	True	ITA8_HUMAN	a8b1 complex	CPI-SC092C3E4DF	0.0	0.0	0.0	0.0	0.114	0.0	0.003
ITGA8	P53708	True	ITA8_HUMAN	a8b1 complex	CPI-SC01195CB48	0.0	0.0	0.0	0.0	0.114	0.0	0.003
ITGA9	Q13797	True	ITA9_HUMAN	a9b1 complex	CPI-SC01AB9BED7	0.027	0.05	0.199	0.107	0.111	0.131	0.0
ITGA9	Q13797	True	ITA9_HUMAN	a9b1 complex	CPI-SC056BF6CBB	0.027	0.05	0.199	0.107	0.111	0.131	0.0
ITGA9	Q13797	True	ITA9_HUMAN	a9b1 complex	CPI-SC062D34C2A	0.027	0.05	0.199	0.107	0.111	0.131	0.0
ITGAE	P38570	True	ITAE_HUMAN	aEb7 complex	CPI-SC007890A1C	1.115	0.494	0.044	0.231	0.999	0.492	0.926
ITGB2	P05107	True	ITB2_HUMAN	aLb2 complex	CPI-SC0F4AC5AA2	1.266	0.426	0.091	0.122	1.698	0.05	3.036
ITGB2	P05107	True	ITB2_HUMAN	aLb2 complex	CPI-SC063BC3DDE	1.266	0.426	0.091	0.122	1.698	0.05	3.036
ITGB2	P05107	True	ITB2_HUMAN	aLb2 complex	CPI-SC0329D5397	1.266	0.426	0.091	0.122	1.698	0.05	3.036
ITGB2	P05107	True	ITB2_HUMAN	aLb2 complex	CPI-SC092659F65	1.266	0.426	0.091	0.122	1.698	0.05	3.036
ITGB2	P05107	True	ITB2_HUMAN	aLb2 complex	CPI-SC08923F7F7	1.266	0.426	0.091	0.122	1.698	0.05	3.036
ITGB2	P05107	True	ITB2_HUMAN	aMb2 complex	CPI-SC0A05D3880	0.083	0.178	0.091	0.058	1.063	0.259	0.139
ITGB2	P05107	True	ITB2_HUMAN	aMb2 complex	CPI-SC07312BD5C	0.083	0.178	0.091	0.058	1.063	0.259	0.139
