gene_name	uniprot	is_complex	protein_name	complex_name	id_cp_interaction	B_cell	DC	EC	Fibroblast	HighPseudotime_tumour	LowPseudotime_tumour	Mast	MidPseudotime_tumour	Myeloid	T_cell
TGFBR1	P36897	True	TGFR1_HUMAN	TGFbeta receptor1	CPI-SC0D5CFA431	0.036	0.129	0.069	0.21	0.047	0.026	0.07	0.037	0.368	0.08
TGFBR1	P36897	True	TGFR1_HUMAN	TGFbeta receptor1	CPI-SC03DD946B2	0.036	0.129	0.069	0.21	0.047	0.026	0.07	0.037	0.368	0.08
ACVR2A	P27037	True	AVR2A_HUMAN	TGFR_AVR2A	CPI-SC001669E22	0.008	0.037	0.039	0.117	0.016	0.013	0.0	0.011	0.042	0.015
ACVR2A	P27037	True	AVR2A_HUMAN	TGFR_AVR2A	CPI-SC023986FB9	0.008	0.037	0.039	0.117	0.016	0.013	0.0	0.011	0.042	0.015
ACVR2B	Q13705	True	AVR2B_HUMAN	TGFR_AVR2B	CPI-SC017215F7F	0.006	0.012	0.034	0.032	0.012	0.026	0.0	0.01	0.018	0.007
ACVR2B	Q13705	True	AVR2B_HUMAN	TGFR_AVR2B	CPI-SC08968AFE6	0.006	0.012	0.034	0.032	0.012	0.026	0.0	0.01	0.018	0.007
BMPR2	Q13873	True	BMPR2_HUMAN	TGFR_BMPR2	CPI-SC0FDB4B6D9	0.036	0.129	0.069	0.21	0.047	0.026	0.05	0.037	0.192	0.061
TGFBR2	P37173	True	TGFR2_HUMAN	TGFbeta receptor1	CPI-SC098C06330	0.036	0.129	0.069	0.21	0.047	0.026	0.07	0.037	0.368	0.08
TGFBR2	P37173	True	TGFR2_HUMAN	TGFbeta receptor1	CPI-SC0D5CFA431	0.036	0.129	0.069	0.21	0.047	0.026	0.07	0.037	0.368	0.08
TGFBR2	P37173	True	TGFR2_HUMAN	TGFbeta receptor1	CPI-SC03DD946B2	0.036	0.129	0.069	0.21	0.047	0.026	0.07	0.037	0.368	0.08
TGFBR2	P37173	True	TGFR2_HUMAN	TGFbeta receptor2	CPI-SC0984894BC	0.015	0.037	0.05	0.197	0.038	0.034	0.068	0.023	0.052	0.024
TGFBR2	P37173	True	TGFR2_HUMAN	TGFbeta receptor2	CPI-SC0077CEB82	0.015	0.037	0.05	0.197	0.038	0.034	0.068	0.023	0.052	0.024
TGFBR2	P37173	True	TGFR2_HUMAN	TGFbeta receptor2	CPI-SC032246C72	0.015	0.037	0.05	0.197	0.038	0.034	0.068	0.023	0.052	0.024
ACVR1	Q04771	True	ACVR1_HUMAN	TGFbeta receptor2	CPI-SC0984894BC	0.015	0.037	0.05	0.197	0.038	0.034	0.068	0.023	0.052	0.024
ACVR1	Q04771	True	ACVR1_HUMAN	TGFbeta receptor2	CPI-SC0077CEB82	0.015	0.037	0.05	0.197	0.038	0.034	0.068	0.023	0.052	0.024
ACVR1	Q04771	True	ACVR1_HUMAN	TGFbeta receptor2	CPI-SC032246C72	0.015	0.037	0.05	0.197	0.038	0.034	0.068	0.023	0.052	0.024
IL7R	P16871	True	IL7RA_HUMAN	TSLPR	CPI-SC090068F7B	0.0	0.02	0.0	0.0	0.0	0.0	0.033	0.001	0.001	0.002
IL7R	P16871	True	IL7RA_HUMAN	TSLPR	CPI-SC047CEF2DD	0.0	0.02	0.0	0.0	0.0	0.0	0.033	0.001	0.001	0.002
CRLF2	Q9HC73	True	CRLF2_HUMAN	TSLPR	CPI-SC090068F7B	0.0	0.02	0.0	0.0	0.0	0.0	0.033	0.001	0.001	0.002
CRLF2	Q9HC73	True	CRLF2_HUMAN	TSLPR	CPI-SC047CEF2DD	0.0	0.02	0.0	0.0	0.0	0.0	0.033	0.001	0.001	0.002
IFNAR1	P17181	True	INAR1_HUMAN	Type I IFNR	CPI-SC0859FAC25	0.335	0.384	0.335	0.146	0.091	0.059	0.137	0.073	0.345	0.197
IFNAR1	P17181	True	INAR1_HUMAN	Type I IFNR	CPI-SC09458C6C0	0.335	0.384	0.335	0.146	0.091	0.059	0.137	0.073	0.345	0.197
IFNAR2	P48551	True	INAR2_HUMAN	Type I IFNR	CPI-SC0859FAC25	0.335	0.384	0.335	0.146	0.091	0.059	0.137	0.073	0.345	0.197
IFNAR2	P48551	True	INAR2_HUMAN	Type I IFNR	CPI-SC09458C6C0	0.335	0.384	0.335	0.146	0.091	0.059	0.137	0.073	0.345	0.197
IFNGR1	P15260	True	INGR1_HUMAN	Type II IFNR	CPI-SC09E5431A2	0.207	0.582	0.32	0.324	0.157	0.127	0.166	0.112	0.821	0.056
IFNGR2	P38484	True	INGR2_HUMAN	Type II IFNR	CPI-SC09E5431A2	0.207	0.582	0.32	0.324	0.157	0.127	0.166	0.112	0.821	0.056
IL10RB	Q08334	True	I10R2_HUMAN	Type III IFNR	CPI-SC07B4ED8C9	0.053	0.165	0.001	0.002	0.012	0.004	0.0	0.009	0.033	0.022
IL10RB	Q08334	True	I10R2_HUMAN	Type III IFNR	CPI-SC0F486460D	0.053	0.165	0.001	0.002	0.012	0.004	0.0	0.009	0.033	0.022
IFNLR1	Q8IU57	True	INLR1_HUMAN	Type III IFNR	CPI-SC07B4ED8C9	0.053	0.165	0.001	0.002	0.012	0.004	0.0	0.009	0.033	0.022
IFNLR1	Q8IU57	True	INLR1_HUMAN	Type III IFNR	CPI-SC0F486460D	0.053	0.165	0.001	0.002	0.012	0.004	0.0	0.009	0.033	0.022
ITGB1	P05556	True	ITB1_HUMAN	a10b1 complex	CPI-SC01C699B73	0.003	0.006	0.083	0.039	0.012	0.019	0.0	0.008	0.006	0.004
ITGB1	P05556	True	ITB1_HUMAN	a10b1 complex	CPI-SC00A0B0892	0.003	0.006	0.083	0.039	0.012	0.019	0.0	0.008	0.006	0.004
ITGB1	P05556	True	ITB1_HUMAN	a10b1 complex	CPI-SC07ECBFCA7	0.003	0.006	0.083	0.039	0.012	0.019	0.0	0.008	0.006	0.004
ITGB1	P05556	True	ITB1_HUMAN	a10b1 complex	CPI-SC0DA298BEC	0.003	0.006	0.083	0.039	0.012	0.019	0.0	0.008	0.006	0.004
ITGB1	P05556	True	ITB1_HUMAN	a10b1 complex	CPI-SC067433F6B	0.003	0.006	0.083	0.039	0.012	0.019	0.0	0.008	0.006	0.004
ITGB1	P05556	True	ITB1_HUMAN	a10b1 complex	CPI-SC0B6F1A278	0.003	0.006	0.083	0.039	0.012	0.019	0.0	0.008	0.006	0.004
ITGB1	P05556	True	ITB1_HUMAN	a10b1 complex	CPI-SC0D19BAF15	0.003	0.006	0.083	0.039	0.012	0.019	0.0	0.008	0.006	0.004
ITGB1	P05556	True	ITB1_HUMAN	a10b1 complex	CPI-SC0F516B854	0.003	0.006	0.083	0.039	0.012	0.019	0.0	0.008	0.006	0.004
ITGB1	P05556	True	ITB1_HUMAN	a10b1 complex	CPI-SC011F01833	0.003	0.006	0.083	0.039	0.012	0.019	0.0	0.008	0.006	0.004
ITGB1	P05556	True	ITB1_HUMAN	a10b1 complex	CPI-SC0FA79E269	0.003	0.006	0.083	0.039	0.012	0.019	0.0	0.008	0.006	0.004
ITGB1	P05556	True	ITB1_HUMAN	a10b1 complex	CPI-SC04936738A	0.003	0.006	0.083	0.039	0.012	0.019	0.0	0.008	0.006	0.004
ITGB1	P05556	True	ITB1_HUMAN	a10b1 complex	CPI-SC02B111AB0	0.003	0.006	0.083	0.039	0.012	0.019	0.0	0.008	0.006	0.004
ITGB1	P05556	True	ITB1_HUMAN	a10b1 complex	CPI-SC0CE851065	0.003	0.006	0.083	0.039	0.012	0.019	0.0	0.008	0.006	0.004
ITGB1	P05556	True	ITB1_HUMAN	a10b1 complex	CPI-SC07375C073	0.003	0.006	0.083	0.039	0.012	0.019	0.0	0.008	0.006	0.004
ITGB1	P05556	True	ITB1_HUMAN	a10b1 complex	CPI-SC0D6C777F2	0.003	0.006	0.083	0.039	0.012	0.019	0.0	0.008	0.006	0.004
ITGB1	P05556	True	ITB1_HUMAN	a10b1 complex	CPI-SC0F74C069F	0.003	0.006	0.083	0.039	0.012	0.019	0.0	0.008	0.006	0.004
ITGB1	P05556	True	ITB1_HUMAN	a10b1 complex	CPI-SC041DEF0FB	0.003	0.006	0.083	0.039	0.012	0.019	0.0	0.008	0.006	0.004
ITGB1	P05556	True	ITB1_HUMAN	a10b1 complex	CPI-SC0C907A888	0.003	0.006	0.083	0.039	0.012	0.019	0.0	0.008	0.006	0.004
ITGB1	P05556	True	ITB1_HUMAN	a10b1 complex	CPI-SC08B1D5269	0.003	0.006	0.083	0.039	0.012	0.019	0.0	0.008	0.006	0.004
ITGB1	P05556	True	ITB1_HUMAN	a10b1 complex	CPI-SC0F8101D41	0.003	0.006	0.083	0.039	0.012	0.019	0.0	0.008	0.006	0.004
ITGB1	P05556	True	ITB1_HUMAN	a10b1 complex	CPI-SC087556B01	0.003	0.006	0.083	0.039	0.012	0.019	0.0	0.008	0.006	0.004
ITGB1	P05556	True	ITB1_HUMAN	a10b1 complex	CPI-SC08E75294D	0.003	0.006	0.083	0.039	0.012	0.019	0.0	0.008	0.006	0.004
ITGB1	P05556	True	ITB1_HUMAN	a10b1 complex	CPI-SC0017F527E	0.003	0.006	0.083	0.039	0.012	0.019	0.0	0.008	0.006	0.004
ITGB1	P05556	True	ITB1_HUMAN	a10b1 complex	CPI-SC00C0800EB	0.003	0.006	0.083	0.039	0.012	0.019	0.0	0.008	0.006	0.004
ITGB1	P05556	True	ITB1_HUMAN	a10b1 complex	CPI-SC0A3F146C2	0.003	0.006	0.083	0.039	0.012	0.019	0.0	0.008	0.006	0.004
ITGB1	P05556	True	ITB1_HUMAN	a10b1 complex	CPI-SC008F4294F	0.003	0.006	0.083	0.039	0.012	0.019	0.0	0.008	0.006	0.004
ITGB1	P05556	True	ITB1_HUMAN	a10b1 complex	CPI-SC0A199B69E	0.003	0.006	0.083	0.039	0.012	0.019	0.0	0.008	0.006	0.004
ITGB1	P05556	True	ITB1_HUMAN	a10b1 complex	CPI-SC015980AEB	0.003	0.006	0.083	0.039	0.012	0.019	0.0	0.008	0.006	0.004
ITGB1	P05556	True	ITB1_HUMAN	a10b1 complex	CPI-SC0F94B2CF9	0.003	0.006	0.083	0.039	0.012	0.019	0.0	0.008	0.006	0.004
ITGB1	P05556	True	ITB1_HUMAN	a10b1 complex	CPI-SC05565E8CE	0.003	0.006	0.083	0.039	0.012	0.019	0.0	0.008	0.006	0.004
ITGB1	P05556	True	ITB1_HUMAN	a10b1 complex	CPI-SC0517A327B	0.003	0.006	0.083	0.039	0.012	0.019	0.0	0.008	0.006	0.004
ITGB1	P05556	True	ITB1_HUMAN	a10b1 complex	CPI-SC067EE23E1	0.003	0.006	0.083	0.039	0.012	0.019	0.0	0.008	0.006	0.004
ITGB1	P05556	True	ITB1_HUMAN	a10b1 complex	CPI-SC09DFB2ACA	0.003	0.006	0.083	0.039	0.012	0.019	0.0	0.008	0.006	0.004
ITGB1	P05556	True	ITB1_HUMAN	a10b1 complex	CPI-SC090311934	0.003	0.006	0.083	0.039	0.012	0.019	0.0	0.008	0.006	0.004
ITGB1	P05556	True	ITB1_HUMAN	a10b1 complex	CPI-SC05D8C0EF5	0.003	0.006	0.083	0.039	0.012	0.019	0.0	0.008	0.006	0.004
ITGB1	P05556	True	ITB1_HUMAN	a10b1 complex	CPI-SC0725E3A76	0.003	0.006	0.083	0.039	0.012	0.019	0.0	0.008	0.006	0.004
ITGB1	P05556	True	ITB1_HUMAN	a10b1 complex	CPI-SC0C9CBDD21	0.003	0.006	0.083	0.039	0.012	0.019	0.0	0.008	0.006	0.004
ITGB1	P05556	True	ITB1_HUMAN	a10b1 complex	CPI-SC0BA1D5E00	0.003	0.006	0.083	0.039	0.012	0.019	0.0	0.008	0.006	0.004
ITGB1	P05556	True	ITB1_HUMAN	a10b1 complex	CPI-SC0147A8A42	0.003	0.006	0.083	0.039	0.012	0.019	0.0	0.008	0.006	0.004
ITGB1	P05556	True	ITB1_HUMAN	a10b1 complex	CPI-SC08938BB1C	0.003	0.006	0.083	0.039	0.012	0.019	0.0	0.008	0.006	0.004
ITGB1	P05556	True	ITB1_HUMAN	a10b1 complex	CPI-SC02131C05A	0.003	0.006	0.083	0.039	0.012	0.019	0.0	0.008	0.006	0.004
ITGB1	P05556	True	ITB1_HUMAN	a10b1 complex	CPI-SC0BF16A11C	0.003	0.006	0.083	0.039	0.012	0.019	0.0	0.008	0.006	0.004
ITGB1	P05556	True	ITB1_HUMAN	a10b1 complex	CPI-SC06B4C6DD5	0.003	0.006	0.083	0.039	0.012	0.019	0.0	0.008	0.006	0.004
ITGB1	P05556	True	ITB1_HUMAN	a11b1 complex	CPI-SC07E0348EF	0.001	0.001	0.008	0.765	0.06	0.008	0.005	0.034	0.013	0.004
ITGB1	P05556	True	ITB1_HUMAN	a11b1 complex	CPI-SC05CE52A12	0.001	0.001	0.008	0.765	0.06	0.008	0.005	0.034	0.013	0.004
ITGB1	P05556	True	ITB1_HUMAN	a11b1 complex	CPI-SC0F7E26271	0.001	0.001	0.008	0.765	0.06	0.008	0.005	0.034	0.013	0.004
ITGB1	P05556	True	ITB1_HUMAN	a11b1 complex	CPI-SC0CF621D48	0.001	0.001	0.008	0.765	0.06	0.008	0.005	0.034	0.013	0.004
ITGB1	P05556	True	ITB1_HUMAN	a11b1 complex	CPI-SC0A8902C85	0.001	0.001	0.008	0.765	0.06	0.008	0.005	0.034	0.013	0.004
ITGB1	P05556	True	ITB1_HUMAN	a11b1 complex	CPI-SC0A0532ADC	0.001	0.001	0.008	0.765	0.06	0.008	0.005	0.034	0.013	0.004
ITGB1	P05556	True	ITB1_HUMAN	a11b1 complex	CPI-SC0CFF5E19D	0.001	0.001	0.008	0.765	0.06	0.008	0.005	0.034	0.013	0.004
ITGB1	P05556	True	ITB1_HUMAN	a11b1 complex	CPI-SC0DF641DAA	0.001	0.001	0.008	0.765	0.06	0.008	0.005	0.034	0.013	0.004
ITGB1	P05556	True	ITB1_HUMAN	a11b1 complex	CPI-SC0681D30FE	0.001	0.001	0.008	0.765	0.06	0.008	0.005	0.034	0.013	0.004
ITGB1	P05556	True	ITB1_HUMAN	a11b1 complex	CPI-SC02017BE74	0.001	0.001	0.008	0.765	0.06	0.008	0.005	0.034	0.013	0.004
ITGB1	P05556	True	ITB1_HUMAN	a11b1 complex	CPI-SC0861656EC	0.001	0.001	0.008	0.765	0.06	0.008	0.005	0.034	0.013	0.004
ITGB1	P05556	True	ITB1_HUMAN	a11b1 complex	CPI-SC04085F9F9	0.001	0.001	0.008	0.765	0.06	0.008	0.005	0.034	0.013	0.004
ITGB1	P05556	True	ITB1_HUMAN	a11b1 complex	CPI-SC0A54B5323	0.001	0.001	0.008	0.765	0.06	0.008	0.005	0.034	0.013	0.004
ITGB1	P05556	True	ITB1_HUMAN	a11b1 complex	CPI-SC0ECFACED2	0.001	0.001	0.008	0.765	0.06	0.008	0.005	0.034	0.013	0.004
ITGB1	P05556	True	ITB1_HUMAN	a11b1 complex	CPI-SC0CA323AE3	0.001	0.001	0.008	0.765	0.06	0.008	0.005	0.034	0.013	0.004
ITGB1	P05556	True	ITB1_HUMAN	a11b1 complex	CPI-SC0CBC30AB7	0.001	0.001	0.008	0.765	0.06	0.008	0.005	0.034	0.013	0.004
ITGB1	P05556	True	ITB1_HUMAN	a11b1 complex	CPI-SC0092846B0	0.001	0.001	0.008	0.765	0.06	0.008	0.005	0.034	0.013	0.004
ITGB1	P05556	True	ITB1_HUMAN	a11b1 complex	CPI-SC08AF9CA91	0.001	0.001	0.008	0.765	0.06	0.008	0.005	0.034	0.013	0.004
ITGB1	P05556	True	ITB1_HUMAN	a11b1 complex	CPI-SC07E958BDE	0.001	0.001	0.008	0.765	0.06	0.008	0.005	0.034	0.013	0.004
ITGB1	P05556	True	ITB1_HUMAN	a11b1 complex	CPI-SC08CC68F11	0.001	0.001	0.008	0.765	0.06	0.008	0.005	0.034	0.013	0.004
ITGB1	P05556	True	ITB1_HUMAN	a11b1 complex	CPI-SC0CE433AB8	0.001	0.001	0.008	0.765	0.06	0.008	0.005	0.034	0.013	0.004
ITGB1	P05556	True	ITB1_HUMAN	a11b1 complex	CPI-SC03BFF1D95	0.001	0.001	0.008	0.765	0.06	0.008	0.005	0.034	0.013	0.004
ITGB1	P05556	True	ITB1_HUMAN	a11b1 complex	CPI-SC03ADD2063	0.001	0.001	0.008	0.765	0.06	0.008	0.005	0.034	0.013	0.004
ITGB1	P05556	True	ITB1_HUMAN	a11b1 complex	CPI-SC0082A7233	0.001	0.001	0.008	0.765	0.06	0.008	0.005	0.034	0.013	0.004
ITGB1	P05556	True	ITB1_HUMAN	a11b1 complex	CPI-SC0674C647E	0.001	0.001	0.008	0.765	0.06	0.008	0.005	0.034	0.013	0.004
ITGB1	P05556	True	ITB1_HUMAN	a11b1 complex	CPI-SC03D71E025	0.001	0.001	0.008	0.765	0.06	0.008	0.005	0.034	0.013	0.004
ITGB1	P05556	True	ITB1_HUMAN	a11b1 complex	CPI-SC0DF986F22	0.001	0.001	0.008	0.765	0.06	0.008	0.005	0.034	0.013	0.004
ITGB1	P05556	True	ITB1_HUMAN	a11b1 complex	CPI-SC060984F83	0.001	0.001	0.008	0.765	0.06	0.008	0.005	0.034	0.013	0.004
ITGB1	P05556	True	ITB1_HUMAN	a11b1 complex	CPI-SC0014D5A6E	0.001	0.001	0.008	0.765	0.06	0.008	0.005	0.034	0.013	0.004
ITGB1	P05556	True	ITB1_HUMAN	a11b1 complex	CPI-SC0B066E03C	0.001	0.001	0.008	0.765	0.06	0.008	0.005	0.034	0.013	0.004
ITGB1	P05556	True	ITB1_HUMAN	a11b1 complex	CPI-SC0B4BD965C	0.001	0.001	0.008	0.765	0.06	0.008	0.005	0.034	0.013	0.004
ITGB1	P05556	True	ITB1_HUMAN	a11b1 complex	CPI-SC0247E9ADB	0.001	0.001	0.008	0.765	0.06	0.008	0.005	0.034	0.013	0.004
ITGB1	P05556	True	ITB1_HUMAN	a11b1 complex	CPI-SC0035F0B0F	0.001	0.001	0.008	0.765	0.06	0.008	0.005	0.034	0.013	0.004
ITGB1	P05556	True	ITB1_HUMAN	a11b1 complex	CPI-SC06ACCFA52	0.001	0.001	0.008	0.765	0.06	0.008	0.005	0.034	0.013	0.004
ITGB1	P05556	True	ITB1_HUMAN	a11b1 complex	CPI-SC069F9E62C	0.001	0.001	0.008	0.765	0.06	0.008	0.005	0.034	0.013	0.004
ITGB1	P05556	True	ITB1_HUMAN	a11b1 complex	CPI-SC0D2BDC009	0.001	0.001	0.008	0.765	0.06	0.008	0.005	0.034	0.013	0.004
ITGB1	P05556	True	ITB1_HUMAN	a11b1 complex	CPI-SC05F111D21	0.001	0.001	0.008	0.765	0.06	0.008	0.005	0.034	0.013	0.004
ITGB1	P05556	True	ITB1_HUMAN	a11b1 complex	CPI-SC0BCD683D4	0.001	0.001	0.008	0.765	0.06	0.008	0.005	0.034	0.013	0.004
ITGB1	P05556	True	ITB1_HUMAN	a11b1 complex	CPI-SC041215790	0.001	0.001	0.008	0.765	0.06	0.008	0.005	0.034	0.013	0.004
ITGB1	P05556	True	ITB1_HUMAN	a11b1 complex	CPI-SC037C3901A	0.001	0.001	0.008	0.765	0.06	0.008	0.005	0.034	0.013	0.004
ITGB1	P05556	True	ITB1_HUMAN	a11b1 complex	CPI-SC05B2AA866	0.001	0.001	0.008	0.765	0.06	0.008	0.005	0.034	0.013	0.004
ITGB1	P05556	True	ITB1_HUMAN	a11b1 complex	CPI-SC051B1E9C4	0.001	0.001	0.008	0.765	0.06	0.008	0.005	0.034	0.013	0.004
ITGB1	P05556	True	ITB1_HUMAN	a11b1 complex	CPI-SC0247375A7	0.001	0.001	0.008	0.765	0.06	0.008	0.005	0.034	0.013	0.004
ITGB1	P05556	True	ITB1_HUMAN	a1b1 complex	CPI-SC0B808E56A	0.007	0.007	0.473	0.462	0.056	0.011	0.012	0.024	0.012	0.133
ITGB1	P05556	True	ITB1_HUMAN	a1b1 complex	CPI-SC089D4762F	0.007	0.007	0.473	0.462	0.056	0.011	0.012	0.024	0.012	0.133
ITGB1	P05556	True	ITB1_HUMAN	a1b1 complex	CPI-SC0F73E9099	0.007	0.007	0.473	0.462	0.056	0.011	0.012	0.024	0.012	0.133
ITGB1	P05556	True	ITB1_HUMAN	a1b1 complex	CPI-SC016235D3A	0.007	0.007	0.473	0.462	0.056	0.011	0.012	0.024	0.012	0.133
ITGB1	P05556	True	ITB1_HUMAN	a1b1 complex	CPI-SC0BC63F8C0	0.007	0.007	0.473	0.462	0.056	0.011	0.012	0.024	0.012	0.133
ITGB1	P05556	True	ITB1_HUMAN	a1b1 complex	CPI-SC0672FBD31	0.007	0.007	0.473	0.462	0.056	0.011	0.012	0.024	0.012	0.133
ITGB1	P05556	True	ITB1_HUMAN	a1b1 complex	CPI-SC0545E2502	0.007	0.007	0.473	0.462	0.056	0.011	0.012	0.024	0.012	0.133
ITGB1	P05556	True	ITB1_HUMAN	a1b1 complex	CPI-SC006E22794	0.007	0.007	0.473	0.462	0.056	0.011	0.012	0.024	0.012	0.133
ITGB1	P05556	True	ITB1_HUMAN	a1b1 complex	CPI-SC0458F68A5	0.007	0.007	0.473	0.462	0.056	0.011	0.012	0.024	0.012	0.133
ITGB1	P05556	True	ITB1_HUMAN	a1b1 complex	CPI-SC06E5E0C83	0.007	0.007	0.473	0.462	0.056	0.011	0.012	0.024	0.012	0.133
ITGB1	P05556	True	ITB1_HUMAN	a1b1 complex	CPI-SC09FDA4F45	0.007	0.007	0.473	0.462	0.056	0.011	0.012	0.024	0.012	0.133
ITGB1	P05556	True	ITB1_HUMAN	a1b1 complex	CPI-SC0F4BC2909	0.007	0.007	0.473	0.462	0.056	0.011	0.012	0.024	0.012	0.133
ITGB1	P05556	True	ITB1_HUMAN	a1b1 complex	CPI-SC02AE206BE	0.007	0.007	0.473	0.462	0.056	0.011	0.012	0.024	0.012	0.133
ITGB1	P05556	True	ITB1_HUMAN	a1b1 complex	CPI-SC0A8E69BC5	0.007	0.007	0.473	0.462	0.056	0.011	0.012	0.024	0.012	0.133
ITGB1	P05556	True	ITB1_HUMAN	a1b1 complex	CPI-SC05B6D413B	0.007	0.007	0.473	0.462	0.056	0.011	0.012	0.024	0.012	0.133
ITGB1	P05556	True	ITB1_HUMAN	a1b1 complex	CPI-SC05992FDC8	0.007	0.007	0.473	0.462	0.056	0.011	0.012	0.024	0.012	0.133
ITGB1	P05556	True	ITB1_HUMAN	a1b1 complex	CPI-SC069F95780	0.007	0.007	0.473	0.462	0.056	0.011	0.012	0.024	0.012	0.133
ITGB1	P05556	True	ITB1_HUMAN	a1b1 complex	CPI-SC0DAD29856	0.007	0.007	0.473	0.462	0.056	0.011	0.012	0.024	0.012	0.133
ITGB1	P05556	True	ITB1_HUMAN	a1b1 complex	CPI-SC02F06FF62	0.007	0.007	0.473	0.462	0.056	0.011	0.012	0.024	0.012	0.133
ITGB1	P05556	True	ITB1_HUMAN	a1b1 complex	CPI-SC0EC572716	0.007	0.007	0.473	0.462	0.056	0.011	0.012	0.024	0.012	0.133
ITGB1	P05556	True	ITB1_HUMAN	a1b1 complex	CPI-SC0F8D27FBC	0.007	0.007	0.473	0.462	0.056	0.011	0.012	0.024	0.012	0.133
ITGB1	P05556	True	ITB1_HUMAN	a1b1 complex	CPI-SC0EA3FC100	0.007	0.007	0.473	0.462	0.056	0.011	0.012	0.024	0.012	0.133
ITGB1	P05556	True	ITB1_HUMAN	a1b1 complex	CPI-SC091173D82	0.007	0.007	0.473	0.462	0.056	0.011	0.012	0.024	0.012	0.133
ITGB1	P05556	True	ITB1_HUMAN	a1b1 complex	CPI-SC07FB88720	0.007	0.007	0.473	0.462	0.056	0.011	0.012	0.024	0.012	0.133
ITGB1	P05556	True	ITB1_HUMAN	a1b1 complex	CPI-SC035953E6B	0.007	0.007	0.473	0.462	0.056	0.011	0.012	0.024	0.012	0.133
ITGB1	P05556	True	ITB1_HUMAN	a1b1 complex	CPI-SC01115AAD1	0.007	0.007	0.473	0.462	0.056	0.011	0.012	0.024	0.012	0.133
ITGB1	P05556	True	ITB1_HUMAN	a1b1 complex	CPI-SC0BD4C290F	0.007	0.007	0.473	0.462	0.056	0.011	0.012	0.024	0.012	0.133
ITGB1	P05556	True	ITB1_HUMAN	a1b1 complex	CPI-SC053BBE2B1	0.007	0.007	0.473	0.462	0.056	0.011	0.012	0.024	0.012	0.133
ITGB1	P05556	True	ITB1_HUMAN	a1b1 complex	CPI-SC0DA5EFA18	0.007	0.007	0.473	0.462	0.056	0.011	0.012	0.024	0.012	0.133
ITGB1	P05556	True	ITB1_HUMAN	a1b1 complex	CPI-SC0F778DC8E	0.007	0.007	0.473	0.462	0.056	0.011	0.012	0.024	0.012	0.133
ITGB1	P05556	True	ITB1_HUMAN	a1b1 complex	CPI-SC0F590482E	0.007	0.007	0.473	0.462	0.056	0.011	0.012	0.024	0.012	0.133
ITGB1	P05556	True	ITB1_HUMAN	a1b1 complex	CPI-SC0BA41B0D3	0.007	0.007	0.473	0.462	0.056	0.011	0.012	0.024	0.012	0.133
ITGB1	P05556	True	ITB1_HUMAN	a1b1 complex	CPI-SC090DB3159	0.007	0.007	0.473	0.462	0.056	0.011	0.012	0.024	0.012	0.133
ITGB1	P05556	True	ITB1_HUMAN	a1b1 complex	CPI-SC0FF018913	0.007	0.007	0.473	0.462	0.056	0.011	0.012	0.024	0.012	0.133
ITGB1	P05556	True	ITB1_HUMAN	a1b1 complex	CPI-SC08BF895FC	0.007	0.007	0.473	0.462	0.056	0.011	0.012	0.024	0.012	0.133
ITGB1	P05556	True	ITB1_HUMAN	a1b1 complex	CPI-SC0D7F33CFB	0.007	0.007	0.473	0.462	0.056	0.011	0.012	0.024	0.012	0.133
ITGB1	P05556	True	ITB1_HUMAN	a1b1 complex	CPI-SC040B3EFBC	0.007	0.007	0.473	0.462	0.056	0.011	0.012	0.024	0.012	0.133
ITGB1	P05556	True	ITB1_HUMAN	a1b1 complex	CPI-SC0EACF2D60	0.007	0.007	0.473	0.462	0.056	0.011	0.012	0.024	0.012	0.133
ITGB1	P05556	True	ITB1_HUMAN	a1b1 complex	CPI-SC09C06C70F	0.007	0.007	0.473	0.462	0.056	0.011	0.012	0.024	0.012	0.133
ITGB1	P05556	True	ITB1_HUMAN	a1b1 complex	CPI-SC004A436C5	0.007	0.007	0.473	0.462	0.056	0.011	0.012	0.024	0.012	0.133
ITGB1	P05556	True	ITB1_HUMAN	a1b1 complex	CPI-SC00BE2EEE3	0.007	0.007	0.473	0.462	0.056	0.011	0.012	0.024	0.012	0.133
ITGB1	P05556	True	ITB1_HUMAN	a1b1 complex	CPI-SC08AA91C84	0.007	0.007	0.473	0.462	0.056	0.011	0.012	0.024	0.012	0.133
ITGB1	P05556	True	ITB1_HUMAN	a1b1 complex	CPI-SC0EAF80261	0.007	0.007	0.473	0.462	0.056	0.011	0.012	0.024	0.012	0.133
ITGB1	P05556	True	ITB1_HUMAN	a2b1 complex	CPI-SC05D87F723	0.003	0.003	0.149	0.029	0.037	0.047	0.008	0.022	0.011	0.031
ITGB1	P05556	True	ITB1_HUMAN	a2b1 complex	CPI-SC0606C6896	0.003	0.003	0.149	0.029	0.037	0.047	0.008	0.022	0.011	0.031
ITGB1	P05556	True	ITB1_HUMAN	a2b1 complex	CPI-SC01EA4FF6B	0.003	0.003	0.149	0.029	0.037	0.047	0.008	0.022	0.011	0.031
ITGB1	P05556	True	ITB1_HUMAN	a2b1 complex	CPI-SC036D78A43	0.003	0.003	0.149	0.029	0.037	0.047	0.008	0.022	0.011	0.031
ITGB1	P05556	True	ITB1_HUMAN	a2b1 complex	CPI-SC054484F7B	0.003	0.003	0.149	0.029	0.037	0.047	0.008	0.022	0.011	0.031
